id,channel,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,p_treat,p_ctrl,uplift,rank,recommended
Next_4888,Instagram,1,159.98,1,3,0,0.0623,0.0647,-0.0024,5068,0
Next_2195,Google,5,60.49,7,11,0,0.0342,0.0365,-0.0024,5069,0
Next_4415,Google,1,65.99,0,9,0,0.0364,0.0388,-0.0024,5070,0
Next_1947,Instagram,5,114.98,4,14,0,0.1462,0.1487,-0.0024,5071,0
Next_794,Facebook,3,59.49,1,11,0,0.086,0.0885,-0.0024,5072,0
Next_2685,Instagram,3,99.98,1,8,0,0.1198,0.1222,-0.0024,5073,0
Next_3293,Google,1,42.99,0,4,0,0.0307,0.0331,-0.0025,5074,0
Next_42,Google,2,75.99,3,4,0,0.024,0.0265,-0.0025,5075,0
Next_2348,Facebook,1,121.98,0,10,0,0.0593,0.0618,-0.0025,5076,0
Next_5380,Google,4,74.99,4,19,0,0.057,0.0595,-0.0025,5077,0
Next_4894,Google,1,63.99,1,2,0,0.0242,0.0267,-0.0025,5078,0
Next_2670,Google,1,60.99,1,1,0,0.0233,0.0259,-0.0025,5079,0
Next_3416,Google,5,58.49,7,10,0,0.033,0.0355,-0.0025,5080,0
Next_5125,Google,3,123.98,4,19,0,0.0441,0.0467,-0.0026,5081,0
Next_2652,Google,3,113.98,4,17,0,0.0412,0.0438,-0.0026,5082,0
Next_2697,Instagram,4,111.98,1,17,0,0.1967,0.1993,-0.0026,5083,0
Next_5190,Facebook,3,118.98,1,21,0,0.1183,0.1209,-0.0027,5084,0
Next_3499,Google,3,56.99,1,20,0,0.0745,0.0772,-0.0027,5085,0
Next_239,Facebook,4,59.49,5,1,0,0.0413,0.044,-0.0027,5086,0
Next_4935,Google,2,219.96,7,2,0,0.0112,0.0139,-0.0027,5087,0
Next_1509,Google,1,66.99,0,8,0,0.0352,0.0379,-0.0027,5088,0
Next_4077,Google,2,177.96,4,19,0,0.034,0.0368,-0.0027,5089,0
Next_964,Instagram,3,154.98,1,17,0,0.1576,0.1604,-0.0028,5090,0
Next_4309,Google,1,111.98,0,17,0,0.0478,0.0506,-0.0028,5091,0
Next_1373,Facebook,3,67.99,1,12,0,0.0888,0.0916,-0.0028,5092,0
Next_1194,Instagram,2,212.97,5,2,0,0.0402,0.043,-0.0028,5093,0
Next_2158,Google,1,63.49,0,7,0,0.034,0.0368,-0.0028,5094,0
Next_2207,Google,4,59.99,5,10,0,0.0356,0.0384,-0.0028,5095,0
Next_385,Google,5,60.49,6,15,0,0.0462,0.0491,-0.0028,5096,0
Next_2860,Google,2,203.97,5,18,0,0.0277,0.0306,-0.0028,5097,0
Next_5126,Google,2,54.99,2,4,0,0.0284,0.0313,-0.0028,5098,0
Next_1816,Google,3,86.98,3,16,0,0.047,0.0499,-0.0029,5099,0
Next_3547,Google,4,48.49,4,13,0,0.0465,0.0494,-0.0029,5100,0
Next_140,Facebook,1,230.97,5,1,0,0.0188,0.0216,-0.0029,5101,0
Next_1033,Facebook,6,31.99,5,13,0,0.1017,0.1045,-0.0029,5102,0
Next_4618,Google,4,58.99,4,15,0,0.0498,0.0527,-0.0029,5103,0
Next_5332,Google,1,73.99,1,2,0,0.0241,0.027,-0.0029,5104,0
Next_5431,Facebook,2,140.98,4,1,0,0.029,0.0319,-0.0029,5105,0
Next_3185,Google,1,75.49,0,9,0,0.0364,0.0394,-0.003,5106,0
Next_2592,Instagram,11,111.98,4,15,1,0.8038,0.8067,-0.003,5107,0
Next_2761,Google,1,117.98,1,12,0,0.0341,0.0371,-0.003,5108,0
Next_4156,Google,2,65.99,0,17,0,0.0617,0.0647,-0.003,5109,0
Next_751,Google,1,72.49,1,1,0,0.0233,0.0263,-0.003,5110,0
Next_1809,Google,3,125.98,6,3,0,0.018,0.0211,-0.003,5111,0
Next_3335,Google,1,199.47,3,17,0,0.0289,0.0319,-0.003,5112,0
Next_1726,Google,7,72.99,0,17,1,0.5378,0.5409,-0.003,5113,0
Next_4882,Google,2,56.99,1,10,0,0.0413,0.0443,-0.003,5114,0
Next_596,Google,3,51.99,4,1,0,0.0237,0.0267,-0.003,5115,0
Next_1368,Instagram,4,64.99,3,1,0,0.0894,0.0925,-0.0031,5116,0
Next_1364,Google,1,147.98,3,2,0,0.0171,0.0202,-0.0031,5117,0
Next_3478,Facebook,4,65.49,2,15,0,0.1066,0.1097,-0.0031,5118,0
Next_801,Google,1,146.97,0,23,0,0.0585,0.0616,-0.0031,5119,0
Next_5361,Google,2,67.99,1,12,0,0.0442,0.0473,-0.0031,5120,0
Next_3847,Facebook,4,59.99,2,14,0,0.1033,0.1064,-0.0031,5121,0
Next_4956,Google,3,124.98,6,1,0,0.0168,0.02,-0.0032,5122,0
Next_2997,Google,1,200.97,4,7,0,0.0172,0.0203,-0.0032,5123,0
Next_1065,Google,3,62.99,4,3,0,0.0254,0.0286,-0.0032,5124,0
Next_5864,Google,3,59.49,4,2,0,0.0245,0.0277,-0.0032,5125,0
Next_4899,Google,1,49.49,0,2,0,0.0286,0.0318,-0.0032,5126,0
Next_5756,Google,2,98.98,1,18,0,0.0541,0.0574,-0.0032,5127,0
Next_915,Facebook,1,145.98,1,8,0,0.047,0.0502,-0.0032,5128,0
Next_2557,Instagram,5,60.99,4,4,0,0.1072,0.1105,-0.0032,5129,0
Next_1425,Google,2,58.99,2,3,0,0.0274,0.0306,-0.0032,5130,0
Next_5606,Google,2,114.98,3,9,0,0.0285,0.0317,-0.0033,5131,0
Next_1329,Google,1,200.97,3,16,0,0.0279,0.0312,-0.0033,5132,0
Next_2109,Google,1,47.99,0,1,0,0.0276,0.0309,-0.0033,5133,0
Next_876,Google,1,55.99,0,3,0,0.0296,0.0329,-0.0033,5134,0
Next_3189,Facebook,3,166.98,4,16,0,0.0625,0.0658,-0.0033,5135,0
Next_1023,Google,1,179.97,2,18,0,0.0354,0.0387,-0.0033,5136,0
Next_3257,Google,1,121.98,2,3,0,0.021,0.0244,-0.0033,5137,0
Next_4200,Instagram,5,57.99,2,11,0,0.1788,0.1822,-0.0033,5138,0
Next_370,Google,3,227.97,7,20,0,0.0275,0.0308,-0.0033,5139,0
Next_2243,Instagram,6,139.98,5,21,0,0.1944,0.1978,-0.0034,5140,0
Next_1290,Google,1,197.97,4,3,0,0.0149,0.0183,-0.0034,5141,0
Next_3306,Other,6,119.98,1,11,0,0.4666,0.4699,-0.0034,5142,0
Next_56,Google,1,56.99,0,3,0,0.0296,0.0329,-0.0034,5143,0
Next_333,Google,2,57.49,1,9,0,0.0399,0.0433,-0.0034,5144,0
Next_509,Facebook,2,87.98,1,6,0,0.0567,0.0601,-0.0034,5145,0
Next_5602,Google,1,295.96,6,10,0,0.0135,0.0169,-0.0034,5146,0
Next_5194,Google,1,65.99,0,5,0,0.0317,0.0351,-0.0034,5147,0
Next_3168,Facebook,1,214.47,4,2,0,0.023,0.0264,-0.0034,5148,0
Next_1032,Google,5,71.99,7,9,0,0.0318,0.0353,-0.0035,5149,0
Next_290,Google,4,73.49,6,2,0,0.0227,0.0262,-0.0035,5150,0
Next_1374,Google,2,66.49,0,16,0,0.0596,0.0632,-0.0035,5151,0
Next_3625,Facebook,4,56.99,2,13,0,0.1,0.1035,-0.0035,5152,0
Next_5566,Google,2,73.99,1,12,0,0.0442,0.0477,-0.0035,5153,0
Next_5521,Instagram,4,91.98,1,13,0,0.1752,0.1788,-0.0036,5154,0
Next_3238,Google,3,47.49,3,5,0,0.0322,0.0358,-0.0036,5155,0
Next_2111,Google,1,236.97,4,15,0,0.0227,0.0263,-0.0036,5156,0
Next_5716,Google,6,54.49,5,26,0,0.1003,0.1039,-0.0036,5157,0
Next_3601,Google,2,125.96,2,17,0,0.0443,0.0479,-0.0036,5158,0
Next_1404,Google,1,135.98,2,5,0,0.0225,0.0262,-0.0036,5159,0
Next_5588,Facebook,3,250.47,2,2,1,0.2095,0.2131,-0.0036,5160,0
Next_1318,Google,3,125.98,4,16,0,0.0397,0.0434,-0.0037,5161,0
Next_5259,Google,1,121.98,1,10,0,0.0318,0.0354,-0.0037,5162,0
Next_2608,Referral,17,48.99,2,19,1,0.9814,0.9851,-0.0037,5163,0
Next_2008,Google,3,61.99,3,8,0,0.0357,0.0394,-0.0037,5164,0
Next_4988,Google,3,46.99,2,11,0,0.0468,0.0505,-0.0037,5165,0
Next_1957,Instagram,4,112.98,0,20,0,0.2446,0.2483,-0.0037,5166,0
Next_3692,Google,1,139.98,1,14,0,0.0365,0.0402,-0.0037,5167,0
Next_4114,Google,1,60.99,0,2,0,0.0285,0.0323,-0.0038,5168,0
Next_2132,Google,2,63.99,0,15,0,0.0577,0.0614,-0.0038,5169,0
Next_2870,Google,1,57.49,0,1,0,0.0276,0.0313,-0.0038,5170,0
Next_5131,Google,1,123.98,1,10,0,0.0318,0.0355,-0.0038,5171,0
Next_5784,Instagram,7,73.49,2,27,0,0.3965,0.4003,-0.0038,5172,0
Next_4270,Instagram,3,131.98,0,16,0,0.1767,0.1805,-0.0038,5173,0
Next_3658,Facebook,3,49.49,2,2,0,0.0543,0.0581,-0.0038,5174,0
Next_799,Google,5,62.99,7,5,0,0.0277,0.0315,-0.0038,5175,0
Next_2191,Google,1,139.98,0,20,0,0.0528,0.0567,-0.0038,5176,0
Next_3739,Instagram,11,61.99,1,15,1,0.8731,0.8769,-0.0038,5177,0
Next_222,Google,4,61.99,4,13,0,0.0465,0.0503,-0.0039,5178,0
Next_1399,Google,2,129.98,2,17,0,0.0443,0.0482,-0.0039,5179,0
Next_2634,Facebook,3,64.99,2,5,0,0.06,0.0639,-0.0039,5180,0
Next_2459,Google,2,155.97,4,7,0,0.0224,0.0263,-0.0039,5181,0
Next_1931,Facebook,3,149.98,5,5,0,0.0365,0.0404,-0.0039,5182,0
Next_5300,Google,1,131.98,2,1,0,0.0196,0.0235,-0.0039,5183,0
Next_2067,Facebook,3,81.99,1,13,0,0.0917,0.0956,-0.0039,5184,0
Next_2887,Google,3,64.99,0,24,0,0.0993,0.1033,-0.0039,5185,0
Next_5104,Facebook,3,55.99,2,3,0,0.0561,0.0601,-0.004,5186,0
Next_4951,Facebook,1,118.98,0,6,0,0.0518,0.0557,-0.004,5187,0
Next_49,Google,1,99.98,1,2,0,0.0241,0.028,-0.004,5188,0
Next_2381,Google,2,61.99,0,14,0,0.0557,0.0598,-0.004,5189,0
Next_4376,Google,2,66.99,0,15,0,0.0576,0.0617,-0.004,5190,0
Next_848,Google,4,50.99,4,10,0,0.0419,0.046,-0.0041,5191,0
Next_2752,Instagram,3,184.47,1,21,0,0.1772,0.1813,-0.0041,5192,0
Next_4150,Instagram,5,140.98,7,4,0,0.0665,0.0706,-0.0041,5193,0
Next_984,Google,2,80.99,2,4,0,0.0283,0.0324,-0.0041,5194,0
Next_1637,Google,5,125.98,6,25,0,0.0646,0.0687,-0.0041,5195,0
Next_2390,Instagram,3,126.98,1,11,0,0.1313,0.1354,-0.0041,5196,0
Next_1829,Google,6,64.99,2,2,1,0.2699,0.2741,-0.0042,5197,0
Next_1681,Google,1,65.99,0,1,0,0.0275,0.0317,-0.0042,5198,0
Next_1787,Facebook,3,67.99,1,10,0,0.0832,0.0873,-0.0042,5199,0
Next_5366,Google,4,41.99,2,19,0,0.0787,0.0829,-0.0042,5200,0
Next_1121,Google,4,58.99,2,22,0,0.0868,0.0911,-0.0044,5201,0
Next_1282,Google,5,63.99,6,11,0,0.0402,0.0446,-0.0044,5202,0
Next_4944,Google,4,137.97,5,22,0,0.0533,0.0577,-0.0044,5203,0
Next_982,Google,1,69.99,0,1,0,0.0275,0.0319,-0.0044,5204,0
Next_1928,Facebook,4,63.99,4,3,0,0.0521,0.0565,-0.0044,5205,0
Next_5357,Google,1,200.97,3,8,0,0.021,0.0254,-0.0044,5206,0
Next_2072,Facebook,3,105.98,0,21,0,0.1375,0.1419,-0.0044,5207,0
Next_562,Facebook,1,221.97,2,15,0,0.0503,0.0547,-0.0044,5208,0
Next_3823,Google,2,53.49,1,4,0,0.0335,0.0379,-0.0044,5209,0
Next_2034,Instagram,1,217.96,2,5,0,0.0564,0.0609,-0.0044,5210,0
Next_5193,Google,3,117.98,4,11,0,0.0334,0.0378,-0.0044,5211,0
Next_3546,Facebook,1,193.47,0,20,0,0.0823,0.0868,-0.0044,5212,0
Next_1280,Google,3,79.49,2,16,0,0.0553,0.0598,-0.0044,5213,0
Next_1214,Facebook,8,54.99,7,23,0,0.1633,0.1677,-0.0045,5214,0
Next_3743,Google,1,79.49,0,3,0,0.0295,0.034,-0.0045,5215,0
Next_4239,Instagram,4,50.49,0,9,0,0.1798,0.1843,-0.0045,5216,0
Next_4883,Google,4,70.99,5,5,0,0.0298,0.0343,-0.0045,5217,0
Next_3531,Google,3,105.98,4,7,0,0.0291,0.0336,-0.0045,5218,0
Next_2899,Instagram,3,196.47,4,10,0,0.0797,0.0842,-0.0045,5219,0
Next_5595,Google,3,123.98,4,12,0,0.0346,0.0391,-0.0045,5220,0
Next_636,Google,4,61.99,5,2,0,0.0269,0.0314,-0.0046,5221,0
Next_5222,Google,3,55.99,3,2,0,0.029,0.0336,-0.0046,5222,0
Next_3072,Google,2,50.49,0,10,0,0.0487,0.0533,-0.0046,5223,0
Next_4424,Google,3,55.99,2,10,0,0.0452,0.0499,-0.0047,5224,0
Next_4533,Facebook,2,110.98,0,13,0,0.0839,0.0887,-0.0047,5225,0
Next_4912,Facebook,2,65.99,0,4,0,0.0624,0.0671,-0.0047,5226,0
Next_4268,Google,2,60.99,0,12,0,0.0521,0.0568,-0.0047,5227,0
Next_5015,Google,2,60.99,0,12,0,0.0521,0.0568,-0.0047,5228,0
Next_4712,Google,3,202.47,5,23,0,0.0426,0.0474,-0.0048,5229,0
Next_1467,Google,2,53.99,1,2,0,0.0313,0.0361,-0.0048,5230,0
Next_2585,Instagram,2,226.47,4,5,0,0.0524,0.0572,-0.0048,5231,0
Next_3362,Google,4,40.99,3,12,0,0.0529,0.0578,-0.0048,5232,0
Next_1472,Google,3,51.49,1,15,0,0.063,0.0679,-0.0049,5233,0
Next_700,Facebook,3,62.99,1,8,0,0.0778,0.0827,-0.0049,5234,0
Next_1239,Facebook,4,55.99,3,6,0,0.0678,0.0727,-0.0049,5235,0
Next_3079,Google,2,71.99,0,14,0,0.0557,0.0606,-0.0049,5236,0
Next_4615,Google,2,51.49,0,9,0,0.047,0.052,-0.005,5237,0
Next_4551,Google,3,123.98,2,24,0,0.0722,0.0772,-0.005,5238,0
Next_2470,Google,1,128.98,0,14,0,0.043,0.0481,-0.005,5239,0
Next_1526,Google,3,115.98,4,7,0,0.0291,0.0341,-0.005,5240,0
Next_1132,Google,1,188.97,1,21,0,0.0462,0.0513,-0.0051,5241,0
Next_2249,Instagram,4,69.99,1,8,0,0.1509,0.156,-0.0051,5242,0
Next_1451,Google,2,271.96,6,5,0,0.0147,0.0198,-0.0051,5243,0
Next_4856,Google,2,209.96,4,16,0,0.0305,0.0356,-0.0051,5244,0
Next_3305,Facebook,3,65.99,0,13,0,0.1071,0.1122,-0.0051,5245,0
Next_3315,Google,1,214.47,3,4,0,0.0182,0.0234,-0.0052,5246,0
Next_1950,Instagram,5,57.49,0,17,0,0.2757,0.2809,-0.0052,5247,0
Next_4226,Facebook,1,197.97,1,14,0,0.0573,0.0625,-0.0052,5248,0
Next_253,Google,1,159.98,1,13,0,0.0351,0.0403,-0.0052,5249,0
Next_2387,Instagram,2,173.97,1,10,0,0.1001,0.1053,-0.0052,5250,0
Next_5526,Other,2,221.97,0,3,0,0.2108,0.216,-0.0052,5251,0
Next_3561,Google,4,59.99,4,8,0,0.0391,0.0443,-0.0052,5252,0
Next_3213,Instagram,2,200.97,1,15,0,0.1173,0.1225,-0.0052,5253,0
Next_2051,Google,1,119.98,0,11,0,0.0388,0.044,-0.0052,5254,0
Next_2944,Facebook,2,145.98,0,19,0,0.1018,0.107,-0.0052,5255,0
Next_3151,Google,3,50.99,1,14,0,0.0609,0.0662,-0.0053,5256,0
Next_4996,Google,3,139.98,4,13,0,0.0357,0.041,-0.0053,5257,0
Next_5451,Google,2,54.99,0,9,0,0.047,0.0523,-0.0053,5258,0
Next_97,Google,5,63.99,4,21,0,0.0781,0.0834,-0.0053,5259,0
Next_3360,Google,4,67.99,1,27,0,0.1188,0.1242,-0.0054,5260,0
Next_2103,Google,3,52.99,2,7,0,0.0407,0.0461,-0.0054,5261,0
Next_4556,Google,1,101.98,0,5,0,0.0315,0.0369,-0.0054,5262,0
Next_5276,Google,4,69.49,3,17,0,0.0626,0.0679,-0.0054,5263,0
Next_2730,Google,2,231.96,5,4,0,0.0168,0.0222,-0.0054,5264,0
Next_1507,Google,4,51.99,4,5,0,0.0352,0.0406,-0.0054,5265,0
Next_1035,Facebook,5,55.99,2,19,0,0.1523,0.1577,-0.0054,5266,0
Next_5149,Google,3,61.49,2,9,0,0.0436,0.049,-0.0054,5267,0
Next_1057,Facebook,1,196.47,0,19,0,0.0796,0.085,-0.0054,5268,0
Next_5831,Google,3,61.99,2,9,0,0.0436,0.049,-0.0055,5269,0
Next_2699,Google,1,123.98,0,11,0,0.0388,0.0443,-0.0055,5270,0
Next_1755,Instagram,3,60.99,0,2,0,0.1155,0.1209,-0.0055,5271,0
Next_360,Google,1,200.97,2,13,0,0.0296,0.0351,-0.0055,5272,0
Next_3032,Google,3,67.49,1,17,0,0.0673,0.0728,-0.0055,5273,0
Next_5695,Google,4,52.99,1,24,0,0.1081,0.1137,-0.0055,5274,0
Next_1291,Google,7,63.99,4,1,1,0.2481,0.2536,-0.0055,5275,0
Next_1725,Facebook,3,129.98,4,1,0,0.0375,0.0431,-0.0056,5276,0
Next_4617,Instagram,2,131.98,1,1,0,0.0748,0.0804,-0.0057,5277,0
Next_2558,Instagram,9,57.99,0,5,1,0.7704,0.7761,-0.0057,5278,0
Next_2088,Google,1,137.98,0,14,0,0.043,0.0487,-0.0057,5279,0
Next_4244,Facebook,1,119.98,0,1,0,0.0436,0.0493,-0.0057,5280,0
Next_2375,Google,2,64.49,0,10,0,0.0486,0.0543,-0.0057,5281,0
Next_1922,Instagram,2,279.96,5,8,0,0.0491,0.0548,-0.0057,5282,0
Next_1096,Google,2,70.99,1,2,0,0.0312,0.0369,-0.0058,5283,0
Next_2705,Facebook,5,68.99,2,21,0,0.1617,0.1674,-0.0058,5284,0
Next_4930,Google,2,124.98,1,17,0,0.0522,0.058,-0.0058,5285,0
Next_2976,Google,1,136.98,0,13,0,0.0415,0.0474,-0.0059,5286,0
Next_4540,Google,3,62.99,0,21,0,0.0901,0.0959,-0.0059,5287,0
Next_5045,Google,2,74.99,0,12,0,0.052,0.0579,-0.0059,5288,0
Next_742,Google,2,66.99,0,10,0,0.0486,0.0545,-0.0059,5289,0
Next_3272,Instagram,6,54.49,2,16,0,0.2537,0.2596,-0.0059,5290,0
Next_4422,Google,1,287.96,4,10,0,0.0189,0.0248,-0.0059,5291,0
Next_1427,Google,4,137.98,6,5,0,0.025,0.031,-0.006,5292,0
Next_4913,Google,2,217.96,4,13,0,0.0274,0.0334,-0.006,5293,0
Next_993,Google,1,121.98,0,8,0,0.0349,0.0409,-0.006,5294,0
Next_5617,Google,3,131.98,3,17,0,0.0484,0.0544,-0.006,5295,0
Next_2037,Google,4,131.97,4,23,0,0.0649,0.0709,-0.006,5296,0
Next_3935,Google,1,197.97,1,20,0,0.0446,0.0507,-0.0061,5297,0
Next_1405,Google,2,155.98,3,1,0,0.0214,0.0274,-0.0061,5298,0
Next_564,Google,2,50.49,0,5,0,0.0409,0.047,-0.0061,5299,0
Next_4084,Instagram,7,51.99,3,19,0,0.2937,0.2998,-0.0061,5300,0
Next_5157,Google,4,70.49,4,7,0,0.0377,0.0438,-0.0061,5301,0
Next_5475,Google,4,57.99,2,19,0,0.0785,0.0847,-0.0061,5302,0
Next_979,Google,3,59.99,0,20,0,0.0872,0.0933,-0.0062,5303,0
Next_3085,Google,2,143.97,2,12,0,0.0372,0.0433,-0.0062,5304,0
Next_5799,Facebook,5,60.49,0,27,0,0.2523,0.2585,-0.0062,5305,0
Next_807,Google,6,56.49,6,17,0,0.0636,0.0698,-0.0062,5306,0
Next_1901,Google,2,125.98,2,5,0,0.0292,0.0354,-0.0063,5307,0
Next_2656,Facebook,1,185.97,1,8,0,0.0467,0.053,-0.0063,5308,0
Next_1028,Instagram,5,54.99,0,16,0,0.2686,0.2749,-0.0063,5309,0
Next_1659,Google,6,40.49,6,13,0,0.0556,0.0619,-0.0063,5310,0
Next_4516,Google,7,65.99,2,8,1,0.3741,0.3804,-0.0063,5311,0
Next_3165,Facebook,3,109.98,3,2,0,0.0458,0.0521,-0.0063,5312,0
Next_4468,Google,2,131.98,0,24,0,0.0775,0.0838,-0.0063,5313,0
Next_4854,Google,4,61.99,4,3,0,0.0328,0.0392,-0.0063,5314,0
Next_1810,Google,3,74.49,2,9,0,0.0435,0.0499,-0.0064,5315,0
Next_1178,Google,3,135.98,2,24,0,0.0721,0.0785,-0.0064,5316,0
Next_2917,Google,5,64.49,5,12,0,0.049,0.0555,-0.0064,5317,0
Next_2352,Google,1,170.97,0,20,0,0.0526,0.0591,-0.0065,5318,0
Next_2463,Google,4,48.99,1,22,0,0.1014,0.1079,-0.0065,5319,0
Next_4715,Google,4,89.98,3,19,0,0.0668,0.0733,-0.0066,5320,0
Next_5818,Instagram,3,212.97,4,10,0,0.0795,0.0861,-0.0066,5321,0
Next_5226,Google,3,72.99,1,16,0,0.065,0.0716,-0.0066,5322,0
Next_2139,Facebook,4,43.49,0,16,0,0.1486,0.1552,-0.0066,5323,0
Next_2097,Google,1,146.98,0,13,0,0.0415,0.0481,-0.0066,5324,0
Next_2363,Google,3,109.98,3,8,0,0.0355,0.0421,-0.0066,5325,0
Next_5452,Google,6,47.99,6,14,0,0.0575,0.0641,-0.0066,5326,0
Next_980,Google,3,61.99,2,4,0,0.0366,0.0433,-0.0066,5327,0
Next_4645,Google,1,150.98,0,14,0,0.0429,0.0495,-0.0066,5328,0
Next_994,Instagram,7,63.49,4,17,0,0.2456,0.2523,-0.0067,5329,0
Next_1112,Facebook,3,184.47,4,12,0,0.0544,0.0611,-0.0067,5330,0
Next_656,Facebook,6,57.49,5,13,0,0.1014,0.1081,-0.0067,5331,0
Next_4037,Google,2,49.99,0,2,0,0.0369,0.0436,-0.0067,5332,0
Next_3482,Other,11,66.99,5,20,0,0.6972,0.7039,-0.0067,5333,0
Next_142,Facebook,3,55.99,0,9,0,0.0941,0.1009,-0.0067,5334,0
Next_2623,Google,4,62.99,2,19,0,0.0785,0.0852,-0.0067,5335,0
Next_4984,Google,1,170.97,1,7,0,0.0284,0.0352,-0.0067,5336,0
Next_1593,Google,3,57.99,1,12,0,0.0569,0.0636,-0.0067,5337,0
Next_14,Facebook,10,63.99,0,21,1,0.8278,0.8346,-0.0068,5338,0
Next_5723,Google,2,155.97,1,22,0,0.0616,0.0684,-0.0068,5339,0
Next_2294,Google,2,63.49,0,6,0,0.0423,0.0491,-0.0068,5340,0
Next_3899,Google,1,225.96,1,25,0,0.0528,0.0596,-0.0068,5341,0
Next_4544,Google,4,59.99,3,11,0,0.051,0.0578,-0.0068,5342,0
Next_1007,Facebook,2,141.98,2,1,0,0.0403,0.0472,-0.0069,5343,0
Next_5118,Google,2,140.98,1,18,0,0.0539,0.0607,-0.0069,5344,0
Next_612,Google,2,248.97,4,19,0,0.0337,0.0406,-0.0069,5345,0
Next_5097,Google,1,141.98,0,10,0,0.0374,0.0443,-0.0069,5346,0
Next_5428,Google,3,65.99,2,4,0,0.0366,0.0435,-0.0069,5347,0
Next_4211,Facebook,2,214.47,3,12,0,0.0496,0.0566,-0.0069,5348,0
Next_783,Facebook,1,146.98,0,4,0,0.0481,0.0551,-0.007,5349,0
Next_1307,Facebook,3,43.49,0,6,0,0.0854,0.0924,-0.007,5350,0
Next_2227,Google,5,73.49,4,20,0,0.0754,0.0825,-0.007,5351,0
Next_2137,Google,2,184.47,3,6,0,0.0254,0.0324,-0.007,5352,0
Next_2682,Facebook,4,49.49,1,12,0,0.1129,0.1199,-0.007,5353,0
Next_4795,Google,5,44.49,4,13,0,0.0598,0.0669,-0.0071,5354,0
Next_1822,Facebook,2,77.99,0,1,0,0.0562,0.0634,-0.0071,5355,0
Next_3104,Google,3,65.99,1,13,0,0.0588,0.0659,-0.0071,5356,0
Next_616,Facebook,2,115.98,0,10,0,0.0759,0.083,-0.0071,5357,0
Next_3236,Facebook,3,163.98,0,29,0,0.1744,0.1816,-0.0071,5358,0
Next_842,Google,4,38.49,1,19,0,0.092,0.0992,-0.0072,5359,0
Next_4326,Facebook,8,188.97,5,14,1,0.4801,0.4873,-0.0072,5360,0
Next_5643,Google,1,143.98,0,9,0,0.0361,0.0433,-0.0072,5361,0
Next_4908,Google,2,121.98,1,11,0,0.0424,0.0497,-0.0073,5362,0
Next_5811,Google,1,148.47,0,10,0,0.0374,0.0447,-0.0073,5363,0
Next_3915,Google,4,62.49,3,10,0,0.0493,0.0566,-0.0073,5364,0
Next_3186,Google,4,58.99,2,17,0,0.0734,0.0808,-0.0073,5365,0
Next_3887,Instagram,11,157.98,4,19,1,0.8247,0.8321,-0.0074,5366,0
Next_3544,Google,2,135.98,1,15,0,0.0486,0.056,-0.0074,5367,0
Next_1833,Facebook,1,170.97,0,9,0,0.057,0.0644,-0.0074,5368,0
Next_2781,Google,5,48.99,3,20,0,0.0885,0.096,-0.0075,5369,0
Next_833,Google,5,163.98,7,17,0,0.0416,0.0491,-0.0075,5370,0
Next_4769,Google,1,197.97,0,24,0,0.0601,0.0677,-0.0075,5371,0
Next_3258,Google,2,73.99,0,6,0,0.0423,0.0498,-0.0075,5372,0
Next_2345,Google,3,61.49,0,18,0,0.0816,0.0891,-0.0076,5373,0
Next_2129,Google,3,169.47,3,22,0,0.0572,0.0648,-0.0076,5374,0
Next_1883,Google,3,44.99,0,14,0,0.0715,0.0792,-0.0077,5375,0
Next_3514,Google,3,75.99,1,14,0,0.0607,0.0685,-0.0077,5376,0
Next_5204,Google,2,158.97,2,7,0,0.0312,0.039,-0.0079,5377,0
Next_2391,Google,4,89.98,4,4,0,0.0339,0.0418,-0.0079,5378,0
Next_3997,Google,3,103.98,2,12,0,0.0481,0.056,-0.0079,5379,0
Next_4237,Instagram,8,62.99,6,16,0,0.2252,0.2331,-0.0079,5380,0
Next_2831,Facebook,5,49.49,1,20,0,0.1811,0.1891,-0.008,5381,0
Next_3483,Facebook,2,185.97,2,10,0,0.0547,0.0627,-0.008,5382,0
Next_1621,Google,5,60.99,4,15,0,0.0638,0.0718,-0.008,5383,0
Next_135,Google,4,166.47,5,18,0,0.0463,0.0543,-0.008,5384,0
Next_1812,Google,4,115.98,4,13,0,0.0462,0.0542,-0.0081,5385,0
Next_4628,Facebook,2,127.98,0,11,0,0.0784,0.0864,-0.0081,5386,0
Next_2824,Google,3,54.99,1,7,0,0.0479,0.056,-0.0081,5387,0
Next_1226,Google,3,51.99,1,6,0,0.0463,0.0544,-0.0081,5388,0
Next_3588,Facebook,3,104.98,2,4,0,0.0577,0.0658,-0.0081,5389,0
Next_2332,Instagram,5,78.49,0,19,0,0.2899,0.298,-0.0081,5390,0
Next_4864,Instagram,3,158.97,1,13,0,0.1393,0.1474,-0.0082,5391,0
Next_31,Google,5,63.99,5,4,0,0.0372,0.0454,-0.0082,5392,0
Next_740,Google,3,143.97,2,22,0,0.0673,0.0756,-0.0082,5393,0
Next_2359,Facebook,5,44.99,4,2,0,0.0647,0.0729,-0.0082,5394,0
Next_2923,Instagram,5,107.98,4,7,0,0.1174,0.1257,-0.0083,5395,0
Next_2750,Facebook,5,74.49,4,9,0,0.0815,0.0898,-0.0083,5396,0
